TargetName	HUGOSymbol	TargetGroup	AnalyteType	CodeClass	ProbePool	MinCount	MaxCount	MedianCount	GeomeanCount	NumberOfProbesIncluded	NumberOfProbesTotal	GeneID
MAGEB3	MAGEB3	All Targets	RNA	Endogenous	01	1	229	15	14.40563778	1	1	4114
NOP10	NOP10	All Targets	RNA	Endogenous	01	1	373	34	31.15407756	1	1	55505
TREX2	TREX2	All Targets	RNA	Endogenous	01	1	119	11	10.45547811	1	1	11219
DMRTB1	DMRTB1	All Targets	RNA	Endogenous	01	1	310	21	19.81115477	1	1	63948
SFXN1	SFXN1	All Targets	RNA	Endogenous	01	1	194	28.5	24.82575174	1	1	94081
ITIH3	ITIH3	All Targets	RNA	Endogenous	01	1	241	16	15.01054811	1	1	3699
LARP4B	LARP4B	All Targets	RNA	Endogenous	01	1	298	29	26.28351912	1	1	23185
ACRBP	ACRBP	All Targets	RNA	Endogenous	01	1	194	15	13.85884271	1	1	84519
BIRC5	BIRC5	All Targets	RNA	Endogenous	01	1	481	68.5	58.40193612	1	1	332
MID2	MID2	All Targets	RNA	Endogenous	01	1	247	19.5	17.95868999	1	1	11043
GZF1	GZF1	All Targets	RNA	Endogenous	01	1	386	28.5	27.87743064	1	1	64412
EVA1B	EVA1B	All Targets	RNA	Endogenous	01	1	282	19	19.70464263	1	1	55194
RBL2	RBL2	All Targets	RNA	Endogenous	01	1	202	20.5	20.87879895	1	1	5934
RAG1	RAG1	All Targets	RNA	Endogenous	01	1	311	25.5	22.78811599	1	1	5896
ABHD18	ABHD18	All Targets	RNA	Endogenous	01	1	350	26.5	27.01293065	1	1	80167
MAP2	MAP2	All Targets	RNA	Endogenous	01	4	1160	119	115.6434506	1	1	4133
BEND4	BEND4	All Targets	RNA	Endogenous	01	1	268	18.5	16.79958611	1	1	389206
UBE2O	UBE2O	All Targets	RNA	Endogenous	01	1	304	32.5	28.55004158	1	1	63893
TECPR2	TECPR2	All Targets	RNA	Endogenous	01	1	363	35	32.721422	1	1	9895
SLC15A4	SLC15A4	All Targets	RNA	Endogenous	01	1	374	28	26.12460103	1	1	121260
LRRIQ4	LRRIQ4	All Targets	RNA	Endogenous	01	1	243	20	17.73277508	1	1	344657
TMEM88	TMEM88	All Targets	RNA	Endogenous	01	1	116	12	11.09780508	1	1	92162
SLC24A2	SLC24A2	All Targets	RNA	Endogenous	01	1	525	42	40.68958012	1	1	25769
ENDOG	ENDOG	All Targets	RNA	Endogenous	01	1	257	23	21.56948421	1	1	2021
BMF	BMF	All Targets	RNA	Endogenous	01	1	293	22	18.76500961	1	1	90427
ZCCHC14	ZCCHC14	All Targets	RNA	Endogenous	01	1	322	28.5	25.59426471	1	1	23174
MMADHC	MMADHC	All Targets	RNA	Endogenous	01	1	320	29.5	28.7307001	1	1	27249
FRRS1	FRRS1	All Targets	RNA	Endogenous	01	1	301	19	17.88669516	1	1	391059
SLC6A20	SLC6A20	All Targets	RNA	Endogenous	01	1	376	25.5	24.79544612	1	1	54716
ALKAL1	ALKAL1	All Targets	RNA	Endogenous	01	1	347	22.5	20.10999925	1	1	389658
CFHR2	CFHR2	All Targets	RNA	Endogenous	01	1	203	16	14.77687194	1	1	3080
MMRN2	MMRN2	All Targets	RNA	Endogenous	01	1	85	8	7.831016354	1	1	79812
CAMLG	CAMLG	All Targets	RNA	Endogenous	01	2	379	38.5	36.00942652	1	1	819
ERC1	ERC1	All Targets	RNA	Endogenous	01	1	346	32.5	28.82473341	1	1	23085
IFNE	IFNE	All Targets	RNA	Endogenous	01	1	334	22	19.19864638	1	1	338376
NSMAF	NSMAF	All Targets	RNA	Endogenous	01	1	285	23.5	22.1356783	1	1	8439
DOCK2	DOCK2	All Targets	RNA	Endogenous	01	1	270	18	17.5081335	1	1	1794
TARM1	TARM1	All Targets	RNA	Endogenous	01	1	253	21	17.86499952	1	1	441864
CALM2	CALM2	All Targets	RNA	Endogenous	01	16	5940	313.5	297.8822521	1	1	805
SEPHS2	SEPHS2	All Targets	RNA	Endogenous	01	1	247	26.5	25.7610313	1	1	22928
TBC1D32	TBC1D32	All Targets	RNA	Endogenous	01	1	266	23	21.91788222	1	1	221322
NKAIN1	NKAIN1	All Targets	RNA	Endogenous	01	1	287	21.5	19.6067418	1	1	79570
KIAA1586	KIAA1586	All Targets	RNA	Endogenous	01	1	126	17	15.83046031	1	1	57691
SGK2	SGK2	All Targets	RNA	Endogenous	01	1	371	23	22.035229	1	1	10110
ZNF133	ZNF133	All Targets	RNA	Endogenous	01	1	291	27	24.47746019	1	1	7692
GMDS	GMDS	All Targets	RNA	Endogenous	01	1	143	13	12.10169808	1	1	2762
CHST14	CHST14	All Targets	RNA	Endogenous	01	1	324	22	19.53315331	1	1	113189
TMSB15B	TMSB15B	All Targets	RNA	Endogenous	01	1	134	11	11.18610195	1	1	286527
GSPT2	GSPT2	All Targets	RNA	Endogenous	01	1	328	27.5	23.72856009	1	1	23708
TNK1	TNK1	All Targets	RNA	Endogenous	01	1	113	11	9.953518037	1	1	8711
TNRC6C	TNRC6C	All Targets	RNA	Endogenous	01	1	373	35.5	31.98907694	1	1	57690
MTO1	MTO1	All Targets	RNA	Endogenous	01	1	239	23	21.12893111	1	1	25821
ZNF724	ZNF724	All Targets	RNA	Endogenous	01	1	145	10	11.20078301	1	1	440519
METTL27	METTL27	All Targets	RNA	Endogenous	01	1	135	13	12.42776232	1	1	155368
MAGEE1	MAGEE1	All Targets	RNA	Endogenous	01	1	318	39	37.3376428	1	1	57692
NT5DC2	NT5DC2	All Targets	RNA	Endogenous	01	1	339	24	23.25564627	1	1	64943
HOXA1	HOXA1	All Targets	RNA	Endogenous	01	1	268	21	17.96048651	1	1	3198
SLC2A11	SLC2A11	All Targets	RNA	Endogenous	01	1	276	24	23.36948885	1	1	66035
CCDC158	CCDC158	All Targets	RNA	Endogenous	01	1	314	21.5	19.2930562	1	1	339965
KRT28	KRT28	All Targets	RNA	Endogenous	01	1	363	30.5	29.72201443	1	1	162605
BAK1	BAK1	All Targets	RNA	Endogenous	01	1	174	19.5	18.14729635	1	1	578
PAXX	PAXX	All Targets	RNA	Endogenous	01	1	326	27	26.05502616	1	1	286257
MAP4K1	MAP4K1	All Targets	RNA	Endogenous	01	1	280	20	17.59877919	1	1	11184
CHMP1B	CHMP1B	All Targets	RNA	Endogenous	01	1	402	45	42.11772059	1	1	57132
ABHD6	ABHD6	All Targets	RNA	Endogenous	01	1	299	29	26.49963682	1	1	57406
TMEM253	TMEM253	All Targets	RNA	Endogenous	01	1	286	19	17.73160634	1	1	643382
THOC3	THOC3	All Targets	RNA	Endogenous	01	1	392	27	24.47183161	1	1	84321
MPV17L2	MPV17L2	All Targets	RNA	Endogenous	01	1	393	26	24.68781018	1	1	84769
UPF1	UPF1	All Targets	RNA	Endogenous	01	1	287	27	24.78826686	1	1	5976
ZNF630	ZNF630	All Targets	RNA	Endogenous	01	1	325	21	19.81688718	1	1	57232
RNMT	RNMT	All Targets	RNA	Endogenous	01	1	308	29	28.81020938	1	1	8731
CHST6	CHST6	All Targets	RNA	Endogenous	01	1	281	18	16.99688577	1	1	4166
DDX19A	DDX19A	All Targets	RNA	Endogenous	01	1	391	29.5	27.26260964	1	1	55308
USP33	USP33	All Targets	RNA	Endogenous	01	1	359	36.5	36.20605675	1	1	23032
SMO	SMO	All Targets	RNA	Endogenous	01	1	222	15	13.76157971	1	1	6608
DBNDD2	"DBNDD2,SYS1-DBNDD2"	All Targets	RNA	Endogenous	01	1	1150	53	58.05213614	1	1	55861
TARDBP	TARDBP	All Targets	RNA	Endogenous	01	1	402	49	49.21300699	1	1	23435
SNX27	SNX27	All Targets	RNA	Endogenous	01	1	695	49.5	49.25183532	1	1	81609
MAGEA3	"MAGEA3,MAGEA6"	All Targets	RNA	Endogenous	01	1	408	51	49.08596652	1	1	4102
SLCO1B3	SLCO1B3	All Targets	RNA	Endogenous	01	1	200	16	14.90744115	1	1	28234
PARK7	PARK7	All Targets	RNA	Endogenous	01	4	503	58.5	62.74896577	1	1	11315
TANC2	TANC2	All Targets	RNA	Endogenous	01	1	281	32.5	31.07631249	1	1	26115
GPHN	GPHN	All Targets	RNA	Endogenous	01	1	276	34	30.45419454	1	1	10243
KIAA0408	KIAA0408	All Targets	RNA	Endogenous	01	1	125	10	10.74002039	1	1	9729
LHFPL1	LHFPL1	All Targets	RNA	Endogenous	01	1	322	24	21.2687057	1	1	340596
TEKT4	TEKT4	All Targets	RNA	Endogenous	01	1	139	12	10.32830006	1	1	150483
SPTBN1	SPTBN1	All Targets	RNA	Endogenous	01	5	1064	99.5	90.07474994	1	1	6711
OR2A14	OR2A14	All Targets	RNA	Endogenous	01	1	284	23	21.49274672	1	1	135941
CPA3	CPA3	All Targets	RNA	Endogenous	01	1	138	11	10.6355658	1	1	1359
CTNS	CTNS	All Targets	RNA	Endogenous	01	1	248	18	16.75541561	1	1	1497
ATXN2L	ATXN2L	All Targets	RNA	Endogenous	01	1	370	46	42.23456519	1	1	11273
TMEM65	TMEM65	All Targets	RNA	Endogenous	01	1	165	16	14.19938034	1	1	157378
EFCAB2	EFCAB2	All Targets	RNA	Endogenous	01	1	276	24.5	22.15226313	1	1	84288
ZNF140	ZNF140	All Targets	RNA	Endogenous	01	1	785	71	71.48167762	1	1	7699
CD84	CD84	All Targets	RNA	Endogenous	01	1	318	20	17.92224196	1	1	8832
SARNP	SARNP	All Targets	RNA	Endogenous	01	1	296	32	29.36660279	1	1	84324
SPDYE11	"SPDYE9,SPDYE8,SPDYE11,SPDYE13,SPDYE15,SPDYE14,SPDYE17,SPDYE10P,SPDYE12P"	All Targets	RNA	Endogenous	01	1	155	16	16.8425862	1	1	100996746
CTDSP1	CTDSP1	All Targets	RNA	Endogenous	01	1	147	12.5	12.12335257	1	1	58190
C3orf35	C3orf35	All Targets	RNA	Endogenous	01	1	203	17	15.25158017	1	1	339883
N4BP1	N4BP1	All Targets	RNA	Endogenous	01	1	273	23	21.83736007	1	1	9683
C17orf97	C17orf97	All Targets	RNA	Endogenous	01	1	288	27	24.29963686	1	1	400566
CREB5	CREB5	All Targets	RNA	Endogenous	01	1	201	13	13.53429727	1	1	9586
CAPN5	CAPN5	All Targets	RNA	Endogenous	01	1	301	27	23.92001874	1	1	726
CNTN2	CNTN2	All Targets	RNA	Endogenous	01	1	510	25.5	27.86114254	1	1	6900
DYTN	DYTN	All Targets	RNA	Endogenous	01	1	245	17	16.76984242	1	1	391475
PRCC	PRCC	All Targets	RNA	Endogenous	01	1	303	29	25.87705692	1	1	5546
L1TD1	L1TD1	All Targets	RNA	Endogenous	01	1	341	25.5	24.26486709	1	1	54596
ANXA9	ANXA9	All Targets	RNA	Endogenous	01	1	230	17.5	15.77469852	1	1	8416
HINT3	HINT3	All Targets	RNA	Endogenous	01	1	475	41	38.95269709	1	1	135114
MCAM	MCAM	All Targets	RNA	Endogenous	01	1	297	25	24.30736491	1	1	4162
HMGCL	HMGCL	All Targets	RNA	Endogenous	01	1	340	25	22.82605598	1	1	3155
L3MBTL1	L3MBTL1	All Targets	RNA	Endogenous	01	1	442	25	25.56900312	1	1	26013
NPNT	NPNT	All Targets	RNA	Endogenous	01	1	167	18	17.43569179	1	1	255743
RNF128	RNF128	All Targets	RNA	Endogenous	01	1	292	18	16.42720759	1	1	79589
KCNQ5	KCNQ5	All Targets	RNA	Endogenous	01	1	300	33	31.47289535	1	1	56479
HERC4	HERC4	All Targets	RNA	Endogenous	01	1	183	21.5	19.79001584	1	1	26091
CAMK2N1	CAMK2N1	All Targets	RNA	Endogenous	01	5	1749	142.5	142.6895021	1	1	55450
DPY19L1	DPY19L1	All Targets	RNA	Endogenous	01	1	326	26	25.40562464	1	1	23333
SLC43A3	SLC43A3	All Targets	RNA	Endogenous	01	1	135	13	12.45198062	1	1	29015
TMEM70	TMEM70	All Targets	RNA	Endogenous	01	1	316	29	27.9334026	1	1	54968
KATNIP	KATNIP	All Targets	RNA	Endogenous	01	1	285	24	23.02972276	1	1	23247
ANKRD34B	ANKRD34B	All Targets	RNA	Endogenous	01	1	353	26	21.94761549	1	1	340120
TRIP6	TRIP6	All Targets	RNA	Endogenous	01	1	206	16.5	15.50579017	1	1	7205
CDADC1	CDADC1	All Targets	RNA	Endogenous	01	1	229	21	20.52704116	1	1	81602
ABCC9	ABCC9	All Targets	RNA	Endogenous	01	1	144	14	12.55056404	1	1	10060
RAB34	RAB34	All Targets	RNA	Endogenous	01	1	387	27.5	28.06377596	1	1	83871
SLC6A17	SLC6A17	All Targets	RNA	Endogenous	01	2	354	45	44.58145402	1	1	388662
PIBF1	PIBF1	All Targets	RNA	Endogenous	01	1	320	21	18.41901758	1	1	10464
VCY	"VCY,VCY1B"	All Targets	RNA	Endogenous	01	1	284	19	17.22213678	1	1	9084
MRPL44	MRPL44	All Targets	RNA	Endogenous	01	1	340	28	26.28112015	1	1	65080
POP1	POP1	All Targets	RNA	Endogenous	01	1	307	23	19.90583816	1	1	10940
UFM1	UFM1	All Targets	RNA	Endogenous	01	1	544	48	48.60959735	1	1	51569
NKD2	NKD2	All Targets	RNA	Endogenous	01	1	331	23.5	22.50734712	1	1	85409
EIF5A	"EIF5AL1,EIF5A"	All Targets	RNA	Endogenous	01	1	499	62.5	61.97469363	1	1	1984
CHADL	CHADL	All Targets	RNA	Endogenous	01	1	254	17.5	15.40725527	1	1	150356
CHD4	CHD4	All Targets	RNA	Endogenous	01	1	429	43	40.99526626	1	1	1108
ESPNL	ESPNL	All Targets	RNA	Endogenous	01	1	246	17	15.38444703	1	1	339768
HTATSF1	HTATSF1	All Targets	RNA	Endogenous	01	1	301	33.5	31.99503991	1	1	27336
HLA-DQA1	HLA-DQA1	All Targets	RNA	Endogenous	01	1	345	19	18.70191991	1	1	3117
CHST5	CHST5	All Targets	RNA	Endogenous	01	1	90	10	9.238684026	1	1	23563
TCP11X2	"TCP11X1,TCP11X2"	All Targets	RNA	Endogenous	01	1	93	9	8.948893334	1	1	100996648
AKAP9	AKAP9	All Targets	RNA	Endogenous	01	1	292	26.5	25.16779039	1	1	10142
FNBP4	FNBP4	All Targets	RNA	Endogenous	01	1	335	27	28.2802347	1	1	23360
SSU72	SSU72	All Targets	RNA	Endogenous	01	1	350	47.5	45.07992907	1	1	29101
XPO7	XPO7	All Targets	RNA	Endogenous	01	1	456	48	42.23857558	1	1	23039
FBXO36	FBXO36	All Targets	RNA	Endogenous	01	1	242	15.5	15.67493968	1	1	130888
PFN2	PFN2	All Targets	RNA	Endogenous	01	2	1125	95.5	90.21076503	1	1	5217
CRTC1	CRTC1	All Targets	RNA	Endogenous	01	2	351	46.5	41.75659346	1	1	23373
SLC44A1	SLC44A1	All Targets	RNA	Endogenous	01	1	298	19	21.39393904	1	1	23446
IFT140	IFT140	All Targets	RNA	Endogenous	01	1	256	25	21.55879771	1	1	9742
FA2H	FA2H	All Targets	RNA	Endogenous	01	1	314	22	23.44638654	1	1	79152
NANOS3	NANOS3	All Targets	RNA	Endogenous	01	1	264	22	22.08923679	1	1	342977
ALOX15B	ALOX15B	All Targets	RNA	Endogenous	01	1	256	17.5	16.66003654	1	1	247
RTL10	RTL10	All Targets	RNA	Endogenous	01	1	360	25	23.77365046	1	1	79680
SLIT3	SLIT3	All Targets	RNA	Endogenous	01	1	246	29	26.82995659	1	1	6586
PRDM4	PRDM4	All Targets	RNA	Endogenous	01	1	219	20.5	19.46149652	1	1	11108
ALX3	ALX3	All Targets	RNA	Endogenous	01	1	199	16	15.66656251	1	1	257
PITX1	PITX1	All Targets	RNA	Endogenous	01	1	425	44	39.61663217	1	1	5307
C2orf69	C2orf69	All Targets	RNA	Endogenous	01	1	351	31	29.59396946	1	1	205327
TPM3	"TPM3,TPM3P9"	All Targets	RNA	Endogenous	01	2	539	67.5	69.53338699	1	1	7170
H2BC13	H2BC13	All Targets	RNA	Endogenous	01	1	132	14	13.3729858	1	1	8340
PLA2G2D	PLA2G2D	All Targets	RNA	Endogenous	01	1	275	18	15.77218339	1	1	26279
PKD2L1	PKD2L1	All Targets	RNA	Endogenous	01	1	306	20	19.29714812	1	1	9033
ELF1	ELF1	All Targets	RNA	Endogenous	01	1	862	19.5	19.73935864	1	1	1997
FERMT2	FERMT2	All Targets	RNA	Endogenous	01	1	472	35.5	31.53888546	1	1	10979
NR2F2	NR2F2	All Targets	RNA	Endogenous	01	1	345	26.5	26.64485005	1	1	7026
HOXD11	HOXD11	All Targets	RNA	Endogenous	01	1	194	13	11.94194025	1	1	3237
PLXNA4	PLXNA4	All Targets	RNA	Endogenous	01	1	291	29	25.71072742	1	1	91584
MRE11	MRE11	All Targets	RNA	Endogenous	01	1	287	22	19.16140699	1	1	4361
TENM4	TENM4	All Targets	RNA	Endogenous	01	1	209	18.5	18.70132402	1	1	26011
TECRL	TECRL	All Targets	RNA	Endogenous	01	1	305	23	20.3235093	1	1	253017
DNAAF6	DNAAF6	All Targets	RNA	Endogenous	01	1	286	20	17.6991171	1	1	139212
DEPDC7	DEPDC7	All Targets	RNA	Endogenous	01	1	311	21.5	19.85640383	1	1	91614
FNDC3B	FNDC3B	All Targets	RNA	Endogenous	01	1	329	26	24.06292627	1	1	64778
TCAF1	TCAF1	All Targets	RNA	Endogenous	01	1	331	42	38.99429185	1	1	9747
MOSPD1	MOSPD1	All Targets	RNA	Endogenous	01	1	293	20	17.10587332	1	1	56180
SEC24C	SEC24C	All Targets	RNA	Endogenous	01	1	265	25.5	24.15689434	1	1	9632
KNTC1	KNTC1	All Targets	RNA	Endogenous	01	1	226	17	16.46686073	1	1	9735
ZXDB	ZXDB	All Targets	RNA	Endogenous	01	1	286	25.5	22.33912831	1	1	158586
RFPL1	RFPL1	All Targets	RNA	Endogenous	01	1	322	20	17.58964526	1	1	5988
ZNF91	ZNF91	All Targets	RNA	Endogenous	01	1	444	39.5	39.65040849	1	1	7644
TMC5	TMC5	All Targets	RNA	Endogenous	01	1	227	16	15.17236896	1	1	79838
PPP1R2B	PPP1R2B	All Targets	RNA	Endogenous	01	1	153	16.5	15.81571103	1	1	153743
FGF19	FGF19	All Targets	RNA	Endogenous	01	1	261	19	17.63978187	1	1	9965
SAT2	SAT2	All Targets	RNA	Endogenous	01	1	282	30	28.10679439	1	1	112483
ADCY5	ADCY5	All Targets	RNA	Endogenous	01	1	125	13	11.6153279	1	1	111
ERP44	ERP44	All Targets	RNA	Endogenous	01	1	147	18	18.0117349	1	1	23071
FAM234A	FAM234A	All Targets	RNA	Endogenous	01	1	377	29.5	26.94089155	1	1	83986
ODF3B	ODF3B	All Targets	RNA	Endogenous	01	1	137	11	10.86420739	1	1	440836
NELFA	NELFA	All Targets	RNA	Endogenous	01	1	217	19.5	18.73352096	1	1	7469
SFMBT1	SFMBT1	All Targets	RNA	Endogenous	01	1	268	20.5	19.15171572	1	1	51460
B9D1	B9D1	All Targets	RNA	Endogenous	01	1	129	18	15.52150209	1	1	27077
TMEM14A	TMEM14A	All Targets	RNA	Endogenous	01	1	222	28	26.62910988	1	1	28978
GPR151	GPR151	All Targets	RNA	Endogenous	01	1	197	15	13.3308547	1	1	134391
PEX5L	PEX5L	All Targets	RNA	Endogenous	01	1	305	32.5	29.24674239	1	1	51555
OAZ3	OAZ3	All Targets	RNA	Endogenous	01	1	222	16.5	14.27984317	1	1	51686
RBBP8NL	RBBP8NL	All Targets	RNA	Endogenous	01	1	316	19	17.89906241	1	1	140893
MINPP1	MINPP1	All Targets	RNA	Endogenous	01	1	262	21	20.85746662	1	1	9562
FARS2	FARS2	All Targets	RNA	Endogenous	01	1	294	25	24.20909545	1	1	10667
KRTAP17-1	KRTAP17-1	All Targets	RNA	Endogenous	01	1	236	16.5	15.44770399	1	1	83902
DAPP1	DAPP1	All Targets	RNA	Endogenous	01	1	252	17	14.8695605	1	1	27071
ATXN7L3	ATXN7L3	All Targets	RNA	Endogenous	01	1	394	45.5	45.19352548	1	1	56970
TRIM41	TRIM41	All Targets	RNA	Endogenous	01	1	445	30	28.86748072	1	1	90933
ALKBH4	ALKBH4	All Targets	RNA	Endogenous	01	1	268	19.5	18.80410611	1	1	54784
CAVIN3	CAVIN3	All Targets	RNA	Endogenous	01	1	256	19	17.10339756	1	1	112464
RPL8	RPL8	All Targets	RNA	Endogenous	01	2	424	51	51.68373835	1	1	6132
DDX19B	DDX19B	All Targets	RNA	Endogenous	01	1	300	22	21.75630833	1	1	11269
RANBP3L	RANBP3L	All Targets	RNA	Endogenous	01	1	444	29	28.70311233	1	1	202151
LDOC1	LDOC1	All Targets	RNA	Endogenous	01	2	561	51	49.29460572	1	1	23641
NDUFS8	NDUFS8	All Targets	RNA	Endogenous	01	1	265	35	34.16090541	1	1	4728
TAS2R1	TAS2R1	All Targets	RNA	Endogenous	01	1	187	16	15.88917765	1	1	50834
IGF1R	IGF1R	All Targets	RNA	Endogenous	01	1	361	28	26.5957638	1	1	3480
OR7G3	OR7G3	All Targets	RNA	Endogenous	01	1	336	21	19.38804374	1	1	390883
UBE2V2	UBE2V2	All Targets	RNA	Endogenous	01	1	368	36	37.28866279	1	1	7336
HNRNPR	HNRNPR	All Targets	RNA	Endogenous	01	1	255	31	28.68789658	1	1	10236
CD300A	CD300A	All Targets	RNA	Endogenous	01	1	255	19	17.06286324	1	1	11314
EHMT1	EHMT1	All Targets	RNA	Endogenous	01	1	272	24	22.75560895	1	1	79813
SLC1A1	SLC1A1	All Targets	RNA	Endogenous	01	1	296	29.5	27.83994015	1	1	6505
ARFIP2	ARFIP2	All Targets	RNA	Endogenous	01	1	271	29	27.52459618	1	1	23647
CBFA2T3	CBFA2T3	All Targets	RNA	Endogenous	01	1	327	23.5	22.12892023	1	1	863
FAM3C	FAM3C	All Targets	RNA	Endogenous	01	3	520	67	63.19284793	1	1	10447
NPB	NPB	All Targets	RNA	Endogenous	01	1	230	26	24.98864278	1	1	256933
P2RY1	P2RY1	All Targets	RNA	Endogenous	01	1	321	19	17.1368037	1	1	5028
ZNF581	ZNF581	All Targets	RNA	Endogenous	01	1	307	22.5	20.9712908	1	1	51545
MRPS7	MRPS7	All Targets	RNA	Endogenous	01	1	325	30	27.6650037	1	1	51081
TLN1	TLN1	All Targets	RNA	Endogenous	01	1	364	25	24.30279173	1	1	7094
RNASE6	RNASE6	All Targets	RNA	Endogenous	01	1	219	18	16.33400086	1	1	6039
ARHGEF17	ARHGEF17	All Targets	RNA	Endogenous	01	1	183	22	21.87652464	1	1	9828
PHF13	PHF13	All Targets	RNA	Endogenous	01	1	346	26.5	24.7557069	1	1	148479
VASN	VASN	All Targets	RNA	Endogenous	01	1	97	10	9.335021747	1	1	114990
POLR1B	POLR1B	All Targets	RNA	Endogenous	01	1	142	16	14.68673942	1	1	84172
LDHAL6B	LDHAL6B	All Targets	RNA	Endogenous	01	1	222	16.5	15.87360579	1	1	92483
TDRD5	TDRD5	All Targets	RNA	Endogenous	01	1	309	23	20.99176583	1	1	163589
OR11H4	OR11H4	All Targets	RNA	Endogenous	01	1	345	21	18.86157076	1	1	390442
DDX39A	DDX39A	All Targets	RNA	Endogenous	01	1	248	19.5	19.09487594	1	1	10212
FGF11	FGF11	All Targets	RNA	Endogenous	01	1	395	27	25.83106569	1	1	2256
OPN1SW	OPN1SW	All Targets	RNA	Endogenous	01	1	343	19	17.94533652	1	1	611
USP35	USP35	All Targets	RNA	Endogenous	01	1	316	23	22.50425649	1	1	57558
TNFRSF25	TNFRSF25	All Targets	RNA	Endogenous	01	1	332	27.5	24.52097729	1	1	8718
UMODL1	UMODL1	All Targets	RNA	Endogenous	01	1	258	18	17.04311086	1	1	89766
MYH2	MYH2	All Targets	RNA	Endogenous	01	1	226	16	13.75547592	1	1	4620
DENND3	DENND3	All Targets	RNA	Endogenous	01	1	157	16	16.74740299	1	1	22898
FAM136A	FAM136A	All Targets	RNA	Endogenous	01	1	226	21.5	18.24542975	1	1	84908
PPBP	PPBP	All Targets	RNA	Endogenous	01	1	316	21	20.13275242	1	1	5473
SGK3	"SGK3,C8orf44-SGK3"	All Targets	RNA	Endogenous	01	1	302	23	22.20898589	1	1	23678
CEP95	CEP95	All Targets	RNA	Endogenous	01	1	260	20	18.11172064	1	1	90799
TAF1A	TAF1A	All Targets	RNA	Endogenous	01	1	182	16	14.36836922	1	1	9015
RPL29	RPL29	All Targets	RNA	Endogenous	01	6	663	67.5	75.88148271	1	1	6159
PDIK1L	PDIK1L	All Targets	RNA	Endogenous	01	1	141	16	16.30098559	1	1	149420
PRRG4	PRRG4	All Targets	RNA	Endogenous	01	1	124	12	11.07857497	1	1	79056
SLC2A6	SLC2A6	All Targets	RNA	Endogenous	01	1	285	25.5	24.20168738	1	1	11182
GPX5	GPX5	All Targets	RNA	Endogenous	01	1	248	18	16.63759344	1	1	2880
TAGLN	TAGLN	All Targets	RNA	Endogenous	01	1	198	17.5	16.53173294	1	1	6876
JPT1	JPT1	All Targets	RNA	Endogenous	01	1	276	25	25.93497264	1	1	51155
LZTS2	LZTS2	All Targets	RNA	Endogenous	01	1	243	20.5	18.27529507	1	1	84445
CDC37	CDC37	All Targets	RNA	Endogenous	01	1	433	57.5	57.3251039	1	1	11140
PBOV1	PBOV1	All Targets	RNA	Endogenous	01	1	303	19	17.22005466	1	1	59351
NFATC4	NFATC4	All Targets	RNA	Endogenous	01	1	329	21.5	20.59758312	1	1	4776
PCTP	PCTP	All Targets	RNA	Endogenous	01	1	269	19	18.40334957	1	1	58488
CEP89	CEP89	All Targets	RNA	Endogenous	01	1	261	20	19.57218123	1	1	84902
PSG9	PSG9	All Targets	RNA	Endogenous	01	1	93	9	8.678788852	1	1	5678
ZNF17	ZNF17	All Targets	RNA	Endogenous	01	1	396	25	23.34238124	1	1	7565
MYH15	MYH15	All Targets	RNA	Endogenous	01	1	277	18	16.34736986	1	1	22989
BAG4	BAG4	All Targets	RNA	Endogenous	01	1	302	31	29.82191064	1	1	9530
C2CD5	C2CD5	All Targets	RNA	Endogenous	01	1	214	25	22.27514134	1	1	9847
CDIPT	CDIPT	All Targets	RNA	Endogenous	01	1	269	32	30.8026048	1	1	10423
PNPLA6	PNPLA6	All Targets	RNA	Endogenous	01	1	247	25	22.31092621	1	1	10908
DDRGK1	DDRGK1	All Targets	RNA	Endogenous	01	2	456	57.5	55.10266571	1	1	65992
CSTF2T	CSTF2T	All Targets	RNA	Endogenous	01	1	320	28	26.67637461	1	1	23283
BOLA2B	"BOLA2,BOLA2B"	All Targets	RNA	Endogenous	01	1	393	34	32.25789818	1	1	654483
CTSB	CTSB	All Targets	RNA	Endogenous	01	2	629	80	80.8743243	1	1	1508
KRTAP19-1	"KRTAP19-3,KRTAP19-1,KRTAP19-7,KRTAP19-4,KRTAP19-5"	All Targets	RNA	Endogenous	01	1	232	19	19.04470462	1	1	337882
CAPZB	CAPZB	All Targets	RNA	Endogenous	01	1	431	51	50.07999826	1	1	832
ACTC1	ACTC1	All Targets	RNA	Endogenous	01	1	108	9.5	8.904345529	1	1	70
STMN1	STMN1	All Targets	RNA	Endogenous	01	1	1527	124	113.0013418	1	1	3925
GRK5	GRK5	All Targets	RNA	Endogenous	01	1	234	19.5	19.15175882	1	1	2869
GPR157	GPR157	All Targets	RNA	Endogenous	01	1	366	21	19.58170721	1	1	80045
DYNLT5	DYNLT5	All Targets	RNA	Endogenous	01	1	177	14	14.2579825	1	1	200132
ASPH	ASPH	All Targets	RNA	Endogenous	01	1	513	47	50.35287396	1	1	444
PCDH7	PCDH7	All Targets	RNA	Endogenous	01	1	245	27	24.21563825	1	1	5099
KRT24	KRT24	All Targets	RNA	Endogenous	01	1	231	15.5	15.37972923	1	1	192666
SERPINB5	SERPINB5	All Targets	RNA	Endogenous	01	1	267	18	16.00757625	1	1	5268
MRPL4	MRPL4	All Targets	RNA	Endogenous	01	1	322	29.5	27.1448466	1	1	51073
